campaign_id,campaign_name,channel,date,month,quarter,customer_segment,device_type,region,gender,impressions,clicks,conversions,spend,revenue,ctr,cvr,roi,cpa,roas,bounce_rate,avg_time_on_site_s,avg_pages_per_visit,budget_allocated
C6517,Retargeting_Display,Display,2024-01-10,January,Q1,Millennials (25-34),Tablet,East,Non-binary,3501,1288,163,809.99,14821.2,36.8,12.68,1729.8,4.97,18.3,30.0,331.0,1.4,861.39
C5193,Retargeting_Display,Display,2024-01-10,January,Q1,Seniors (45+),Tablet,North,Male,3623,1592,155,918.28,40358.27,43.97,9.75,4294.99,5.92,43.95,59.0,422.4,4.4,994.89
C1076,Influencer_Marketing,Influencer,2024-01-10,January,Q1,Millennials (25-34),Tablet,North,Female,3804,1199,59,2354.56,16363.85,31.53,4.96,594.99,39.91,6.95,23.0,402.4,8.7,3464.1
C5992,Instagram_Stories,Social,2024-01-10,January,Q1,Gen X (35-44),Desktop,East,Female,2188,578,13,614.11,5025.19,26.43,2.41,718.29,47.24,8.18,44.0,363.0,9.5,917.86
C1491,Instagram_Stories,Social,2024-01-10,January,Q1,Seniors (45+),Mobile,North,Non-binary,13250,3198,162,3393.58,21775.95,24.14,5.08,541.68,20.95,6.42,32.0,202.4,8.8,4695.16
C9837,YouTube_Video_Ads,Video,2024-01-10,January,Q1,Seniors (45+),Desktop,North,Female,66351,10356,63,3545.53,5445.59,15.61,0.61,53.59,56.28,1.54,64.0,131.8,6.9,3967.77
C8934,Facebook_Social,Social,2024-01-10,January,Q1,Young Adults (18-24),Desktop,North,Male,23234,3307,187,3231.83,34021.38,14.23,5.66,952.7,17.28,10.53,26.0,391.3,8.9,4666.36
C5606,Instagram_Stories,Social,2024-01-11,January,Q1,Seniors (45+),Mobile,South,Non-binary,20501,4617,305,4880.64,45652.44,22.52,6.62,835.38,16.0,9.35,70.0,458.0,1.6,6624.71
C3290,Facebook_Social,Social,2024-01-11,January,Q1,Seniors (45+),Mobile,North,Female,2493,694,74,612.23,13355.88,27.87,10.75,2081.51,8.27,21.82,46.0,238.0,4.1,916.41
C9821,Google_Search_Ads,Search,2024-01-11,January,Q1,Gen X (35-44),Mobile,East,Male,7793,2479,352,4763.95,26020.52,31.82,14.22,446.2,13.53,5.46,73.0,140.0,8.9,6692.09
C1145,Instagram_Stories,Social,2024-01-11,January,Q1,Gen X (35-44),Tablet,West,Non-binary,997,256,15,240.19,2898.21,25.77,5.99,1106.63,16.01,12.07,38.0,425.2,7.9,276.71
C6363,Facebook_Social,Social,2024-01-11,January,Q1,Seniors (45+),Tablet,North,Male,25417,4360,256,3786.02,85268.58,17.15,5.88,2152.2,14.79,22.52,50.0,35.6,5.2,4337.74
C3754,Email_Newsletter,Email,2024-01-11,January,Q1,Millennials (25-34),Desktop,West,Female,4384,991,80,105.77,23454.9,22.61,8.16,22075.38,1.32,221.75,58.0,533.3,3.7,121.64
C8613,Google_Search_Ads,Search,2024-01-11,January,Q1,Gen X (35-44),Tablet,Central,Non-binary,10311,3602,446,7076.28,132319.85,34.94,12.4,1769.91,15.87,18.7,33.0,332.2,6.0,8672.8
C8368,Influencer_Marketing,Influencer,2024-01-11,January,Q1,Millennials (25-34),Tablet,East,Female,33870,11398,679,25631.87,48187.0,33.65,5.96,88.0,37.75,1.88,35.0,201.3,2.7,29630.65
C8917,Instagram_Stories,Social,2024-01-11,January,Q1,Millennials (25-34),Mobile,East,Male,13366,1975,106,2016.36,13206.86,14.78,5.41,554.99,19.02,6.55,68.0,371.4,7.9,2981.01
C7232,Instagram_Stories,Social,2024-01-11,January,Q1,Seniors (45+),Desktop,Central,Non-binary,1063,347,22,416.38,1135.67,32.65,6.53,172.75,18.93,2.73,38.0,257.0,5.8,607.88
C9665,Influencer_Marketing,Influencer,2024-01-11,January,Q1,Young Adults (18-24),Tablet,North,Female,27228,8960,663,18396.44,211807.22,32.91,7.4,1051.35,27.75,11.51,72.0,372.8,2.4,19903.64
C3723,Retargeting_Display,Display,2024-01-11,January,Q1,Gen X (35-44),Mobile,East,Female,41970,13212,1455,7115.91,364431.32,31.48,11.02,5021.36,4.89,51.21,50.0,137.9,5.9,10578.16
C3765,Retargeting_Display,Display,2024-01-11,January,Q1,Young Adults (18-24),Desktop,South,Non-binary,4490,1908,426,1150.47,37553.09,42.51,22.34,3164.15,2.7,32.64,47.0,115.7,4.8,1186.23
C1376,Facebook_Social,Social,2024-01-11,January,Q1,Seniors (45+),Desktop,Central,Male,11514,989,12,791.65,4040.49,8.6,1.29,410.39,65.97,5.1,75.0,217.8,4.4,1036.28
C8222,Facebook_Social,Social,2024-01-12,January,Q1,Millennials (25-34),Tablet,East,Non-binary,6207,533,44,409.35,5290.8,8.6,8.42,1192.49,9.3,12.92,42.0,144.0,6.2,555.15
C9347,Influencer_Marketing,Influencer,2024-01-12,January,Q1,Seniors (45+),Tablet,Central,Female,34537,9360,865,18647.23,45649.83,27.1,9.25,144.81,21.56,2.45,34.0,92.2,7.0,20965.27
C2087,Email_Newsletter,Email,2024-01-12,January,Q1,Millennials (25-34),Desktop,West,Female,10475,2315,154,250.52,50304.61,22.1,6.66,19980.08,1.63,200.8,60.0,331.7,6.9,338.19
C4211,Retargeting_Display,Display,2024-01-12,January,Q1,Young Adults (18-24),Tablet,East,Non-binary,7368,2729,468,1741.5,29953.12,37.05,17.16,1619.96,3.72,17.2,47.0,521.3,5.1,2195.37
C3548,YouTube_Video_Ads,Video,2024-01-12,January,Q1,Seniors (45+),Desktop,South,Non-binary,92915,11590,600,4019.09,147470.26,12.47,5.18,3569.25,6.7,36.69,35.0,240.6,5.1,5575.69
C4011,Google_Search_Ads,Search,2024-01-12,January,Q1,Young Adults (18-24),Mobile,North,Non-binary,37263,16626,2218,26188.33,832546.01,44.62,13.34,3079.07,11.81,31.79,49.0,397.9,2.6,29650.88
C3734,Google_Search_Ads,Search,2024-01-12,January,Q1,Gen X (35-44),Desktop,Central,Male,2291,728,96,1250.5,26254.44,31.8,13.28,1999.52,13.03,21.0,47.0,95.6,1.8,1739.11
C6185,YouTube_Video_Ads,Video,2024-01-12,January,Q1,Young Adults (18-24),Tablet,West,Non-binary,43447,6658,707,2792.78,64098.93,15.33,10.63,2195.17,3.95,22.95,51.0,193.7,9.5,3856.93
C8108,Facebook_Social,Social,2024-01-12,January,Q1,Gen X (35-44),Tablet,South,Male,13027,2100,115,1740.33,16443.21,16.13,5.51,844.83,15.13,9.45,75.0,164.3,3.2,2337.95
C7778,LinkedIn_B2B,Social,2024-01-12,January,Q1,Millennials (25-34),Desktop,North,Female,2243,343,34,1105.97,9781.62,15.34,9.96,784.44,32.53,8.84,47.0,470.0,9.5,1170.01
C5873,LinkedIn_B2B,Social,2024-01-12,January,Q1,Young Adults (18-24),Desktop,West,Non-binary,1114,166,15,594.96,5061.26,14.97,9.19,750.69,39.66,8.51,65.0,222.3,9.7,601.49
C9806,Retargeting_Display,Display,2024-01-12,January,Q1,Millennials (25-34),Mobile,North,Female,19950,6016,1219,3844.61,161302.66,30.16,20.27,4095.55,3.15,41.96,62.0,41.2,7.4,4040.8
C7663,Influencer_Marketing,Influencer,2024-01-12,January,Q1,Young Adults (18-24),Desktop,East,Male,75909,27109,1789,58954.3,540079.61,35.71,6.6,816.1,32.95,9.16,69.0,153.9,2.0,77093.45
C4402,Influencer_Marketing,Influencer,2024-01-12,January,Q1,Seniors (45+),Desktop,South,Male,7221,2396,174,4243.25,11090.98,33.18,7.27,161.38,24.39,2.61,58.0,249.5,7.9,4388.68
C4335,Google_Search_Ads,Search,2024-01-13,January,Q1,Gen X (35-44),Tablet,North,Female,15574,5207,1011,9799.13,75647.7,33.44,19.42,671.98,9.69,7.72,21.0,564.6,3.4,11662.5
C3938,Facebook_Social,Social,2024-01-13,January,Q1,Millennials (25-34),Mobile,South,Female,96076,25725,1351,20610.46,81159.89,26.78,5.25,293.78,15.26,3.94,62.0,383.6,7.3,22805.1
C7240,YouTube_Video_Ads,Video,2024-01-13,January,Q1,Seniors (45+),Mobile,Central,Male,4128,594,2,246.52,762.33,14.4,0.5,209.24,123.26,3.09,52.0,337.9,1.5,254.27
C9287,Google_Search_Ads,Search,2024-01-13,January,Q1,Millennials (25-34),Mobile,North,Female,6516,2010,242,3712.81,14754.28,30.85,12.06,297.39,15.34,3.97,26.0,343.5,6.3,3766.62
C3065,Facebook_Social,Social,2024-01-13,January,Q1,Young Adults (18-24),Desktop,West,Female,30425,5554,308,4870.46,16455.13,18.26,5.55,237.86,15.81,3.38,54.0,99.8,4.4,5506.95
C6991,Google_Search_Ads,Search,2024-01-13,January,Q1,Seniors (45+),Tablet,East,Male,817,277,35,457.52,9851.54,33.94,12.75,2053.25,13.07,21.53,46.0,314.7,2.2,641.84
C5933,Email_Newsletter,Email,2024-01-13,January,Q1,Seniors (45+),Desktop,North,Male,1807,482,29,54.15,2190.52,26.7,6.22,3945.28,1.87,40.45,62.0,175.5,2.6,70.43
C3735,Retargeting_Display,Display,2024-01-13,January,Q1,Young Adults (18-24),Mobile,North,Female,2864,1195,297,720.11,74048.68,41.75,24.86,10182.97,2.42,102.83,21.0,435.4,7.4,761.69
C4713,Google_Search_Ads,Search,2024-01-13,January,Q1,Seniors (45+),Mobile,North,Male,2882,1051,106,1624.51,28218.17,36.5,10.13,1637.03,15.33,17.37,28.0,568.7,9.4,1807.68
C3690,YouTube_Video_Ads,Video,2024-01-14,January,Q1,Seniors (45+),Mobile,East,Female,882,134,7,45.58,1769.9,15.28,5.47,3783.06,6.51,38.83,68.0,156.1,4.0,58.97
C4539,Retargeting_Display,Display,2024-01-14,January,Q1,Young Adults (18-24),Desktop,West,Non-binary,4335,1866,215,1103.54,77351.11,43.07,11.57,6909.36,5.13,70.09,39.0,243.4,8.7,1387.91
C6896,Email_Newsletter,Email,2024-01-14,January,Q1,Young Adults (18-24),Tablet,South,Male,5375,1371,150,120.17,40122.73,25.52,10.97,33288.31,0.8,333.88,68.0,427.5,5.6,138.91
C8114,Facebook_Social,Social,2024-01-14,January,Q1,Gen X (35-44),Tablet,West,Non-binary,10067,1096,5,1111.37,1461.99,10.89,0.5,31.55,222.27,1.32,34.0,135.4,3.1,1257.83
C7797,Influencer_Marketing,Influencer,2024-01-14,January,Q1,Young Adults (18-24),Mobile,West,Female,2478,608,56,1250.17,2998.57,24.55,9.23,139.85,22.32,2.4,55.0,550.6,6.5,1796.31
C2296,Instagram_Stories,Social,2024-01-14,January,Q1,Millennials (25-34),Mobile,Central,Non-binary,2294,332,28,313.71,7826.83,14.48,8.52,2394.93,11.2,24.95,72.0,36.1,3.4,424.07
C8155,LinkedIn_B2B,Social,2024-01-14,January,Q1,Seniors (45+),Desktop,East,Female,14735,1670,175,5228.03,31953.3,11.34,10.5,511.19,29.87,6.11,28.0,184.3,9.9,5509.5
C1723,Retargeting_Display,Display,2024-01-14,January,Q1,Young Adults (18-24),Tablet,West,Female,14278,5810,897,3920.51,47893.8,40.7,15.45,1121.62,4.37,12.22,55.0,300.7,4.1,5150.64
C5657,Instagram_Stories,Social,2024-01-14,January,Q1,Seniors (45+),Tablet,North,Female,1601,376,14,354.43,950.55,23.5,3.99,168.19,25.32,2.68,72.0,111.1,7.4,366.47
C6224,LinkedIn_B2B,Social,2024-01-14,January,Q1,Gen X (35-44),Desktop,East,Male,43137,7571,778,25664.22,52859.04,17.55,10.29,105.96,32.99,2.06,42.0,414.0,5.1,35275.0
C5100,Influencer_Marketing,Influencer,2024-01-14,January,Q1,Millennials (25-34),Desktop,East,Female,2742,574,28,1052.03,7913.63,20.94,4.91,652.22,37.57,7.52,45.0,173.8,1.3,1520.03
C6912,Google_Search_Ads,Search,2024-01-14,January,Q1,Millennials (25-34),Mobile,South,Female,515,188,24,309.16,6721.77,36.63,12.9,2074.2,12.88,21.74,46.0,531.7,2.9,413.94
C9907,Influencer_Marketing,Influencer,2024-01-15,January,Q1,Young Adults (18-24),Tablet,Central,Male,8134,2226,47,4786.01,5713.22,27.38,2.15,19.37,101.83,1.19,58.0,229.1,5.6,7020.76
C9041,Google_Search_Ads,Search,2024-01-15,January,Q1,Gen X (35-44),Tablet,East,Non-binary,4826,1367,114,2652.86,29012.09,28.34,8.35,993.62,23.27,10.94,22.0,530.1,3.7,3975.41
C7333,Facebook_Social,Social,2024-01-15,January,Q1,Gen X (35-44),Tablet,North,Female,1296,170,13,146.88,2428.67,13.13,8.11,1553.51,11.3,16.54,74.0,574.2,8.2,164.63
C7965,LinkedIn_B2B,Social,2024-01-15,January,Q1,Millennials (25-34),Mobile,Central,Non-binary,1716,197,10,763.46,1255.96,11.5,5.18,64.51,76.35,1.65,65.0,191.2,1.3,805.43
C8542,Facebook_Social,Social,2024-01-15,January,Q1,Millennials (25-34),Desktop,West,Non-binary,3751,514,14,458.03,5242.83,13.7,2.76,1044.65,32.72,11.45,59.0,564.0,6.9,459.66
C5023,Influencer_Marketing,Influencer,2024-01-15,January,Q1,Millennials (25-34),Mobile,South,Male,8176,2288,163,4066.43,56945.69,27.99,7.13,1300.39,24.95,14.0,52.0,536.8,9.4,4175.47
C2635,YouTube_Video_Ads,Video,2024-01-15,January,Q1,Gen X (35-44),Tablet,East,Non-binary,14709,527,11,184.95,1350.65,3.59,2.11,630.28,16.81,7.3,55.0,157.2,6.8,194.2
C2666,Google_Search_Ads,Search,2024-01-15,January,Q1,Young Adults (18-24),Desktop,East,Non-binary,2080,598,73,950.05,11050.24,28.77,12.22,1063.12,13.01,11.63,59.0,365.3,5.3,1221.54
C1739,Influencer_Marketing,Influencer,2024-01-15,January,Q1,Gen X (35-44),Desktop,East,Male,23740,7399,628,14275.77,236815.86,31.17,8.49,1558.87,22.73,16.59,44.0,337.1,5.0,18307.38
C7904,YouTube_Video_Ads,Video,2024-01-15,January,Q1,Millennials (25-34),Mobile,East,Male,827,102,5,46.57,861.02,12.42,4.95,1748.87,9.31,18.49,36.0,372.9,8.0,57.17
C6338,Retargeting_Display,Display,2024-01-15,January,Q1,Millennials (25-34),Tablet,Central,Male,16780,8767,1048,4968.59,295084.73,52.25,11.95,5839.0,4.74,59.39,29.0,206.0,7.3,6585.38
C4932,LinkedIn_B2B,Social,2024-01-15,January,Q1,Millennials (25-34),Desktop,West,Female,500,75,11,290.98,1965.11,15.04,15.26,575.34,26.45,6.75,43.0,355.7,2.8,348.23
C9388,Retargeting_Display,Display,2024-01-15,January,Q1,Young Adults (18-24),Desktop,North,Female,5812,2356,417,1437.11,108941.24,40.55,17.71,7480.58,3.45,75.81,39.0,40.7,1.2,2075.41
C4670,Retargeting_Display,Display,2024-01-15,January,Q1,Young Adults (18-24),Desktop,Central,Male,31858,10570,1712,7256.37,567691.58,33.18,16.2,7723.35,4.24,78.23,67.0,235.0,3.9,9132.32
C5011,Facebook_Social,Social,2024-01-15,January,Q1,Gen X (35-44),Mobile,North,Male,16438,2453,45,2490.87,6063.99,14.93,1.85,143.45,55.35,2.43,40.0,448.5,3.7,3343.21
C9512,Email_Newsletter,Email,2024-01-15,January,Q1,Gen X (35-44),Tablet,West,Male,7940,2235,125,205.86,38464.54,28.15,5.6,18584.81,1.65,186.85,36.0,367.9,6.7,275.01
C3483,Influencer_Marketing,Influencer,2024-01-15,January,Q1,Gen X (35-44),Tablet,South,Male,708,149,9,308.98,2334.31,21.12,6.11,655.49,34.33,7.55,66.0,190.4,6.2,429.07
C4232,Influencer_Marketing,Influencer,2024-01-15,January,Q1,Millennials (25-34),Mobile,West,Female,2584,687,18,1524.68,1547.91,26.62,2.68,1.52,84.7,1.02,27.0,588.1,7.1,2170.3
C6761,Instagram_Stories,Social,2024-01-15,January,Q1,Gen X (35-44),Tablet,East,Non-binary,1967,508,45,597.57,14373.51,25.86,9.01,2305.33,13.28,24.05,74.0,356.9,4.1,791.32
C8708,YouTube_Video_Ads,Video,2024-01-15,January,Q1,Gen X (35-44),Mobile,North,Female,1728,255,11,107.35,3564.18,14.8,4.43,3220.15,9.76,33.2,40.0,185.2,5.1,150.67
C4846,Influencer_Marketing,Influencer,2024-01-16,January,Q1,Young Adults (18-24),Desktop,North,Female,11351,4339,186,7953.38,23617.09,38.23,4.29,196.94,42.76,2.97,72.0,573.9,9.9,11165.19
C7078,Retargeting_Display,Display,2024-01-16,January,Q1,Seniors (45+),Tablet,North,Female,7388,4038,556,2083.25,168222.42,54.67,13.78,7975.0,3.75,80.75,31.0,401.8,5.9,3105.91
C7420,Facebook_Social,Social,2024-01-16,January,Q1,Young Adults (18-24),Tablet,Central,Female,7417,1072,31,884.45,5157.93,14.46,2.98,483.18,28.53,5.83,39.0,206.0,9.8,1296.93
C2940,Instagram_Stories,Social,2024-01-16,January,Q1,Gen X (35-44),Mobile,South,Male,4546,1008,88,994.52,18104.39,22.19,8.78,1720.41,11.3,18.2,54.0,514.9,3.1,1233.03
C6178,Influencer_Marketing,Influencer,2024-01-16,January,Q1,Gen X (35-44),Tablet,East,Non-binary,8609,2372,45,4271.86,16123.47,27.56,1.91,277.43,94.93,3.77,50.0,515.9,9.9,5447.06
C2748,Email_Newsletter,Email,2024-01-16,January,Q1,Young Adults (18-24),Mobile,South,Male,2640,762,103,65.53,20077.12,28.88,13.62,30538.06,0.64,306.38,65.0,250.9,6.4,72.41
C5590,Instagram_Stories,Social,2024-01-16,January,Q1,Gen X (35-44),Mobile,East,Female,30278,10684,286,12867.33,113225.04,35.29,2.68,779.94,44.99,8.8,41.0,57.0,8.2,16755.71
C7637,Google_Search_Ads,Search,2024-01-16,January,Q1,Young Adults (18-24),Mobile,Central,Non-binary,4926,1478,201,2569.78,39614.56,30.02,13.65,1441.55,12.78,15.42,51.0,33.3,1.7,3702.1
C2535,Google_Search_Ads,Search,2024-01-16,January,Q1,Young Adults (18-24),Tablet,West,Male,50394,16454,2242,26790.16,256017.52,32.65,13.63,855.64,11.95,9.56,37.0,329.1,4.9,30691.2
C8937,Email_Newsletter,Email,2024-01-16,January,Q1,Millennials (25-34),Mobile,East,Male,16751,3460,348,337.29,74456.61,20.66,10.06,21974.95,0.97,220.75,54.0,597.0,6.4,493.58
C1819,Instagram_Stories,Social,2024-01-16,January,Q1,Young Adults (18-24),Tablet,North,Male,3434,901,104,991.0,16366.28,26.26,11.65,1551.49,9.53,16.51,49.0,324.3,1.2,1130.96
C3687,Influencer_Marketing,Influencer,2024-01-17,January,Q1,Young Adults (18-24),Desktop,South,Male,14603,4288,268,7783.39,36535.51,29.37,6.26,369.4,29.04,4.69,63.0,245.1,1.1,9395.48
C3843,YouTube_Video_Ads,Video,2024-01-17,January,Q1,Young Adults (18-24),Mobile,North,Non-binary,500,57,3,23.05,929.2,11.51,6.43,3931.24,7.68,40.31,58.0,537.7,7.4,34.55
C8177,YouTube_Video_Ads,Video,2024-01-17,January,Q1,Seniors (45+),Tablet,Central,Female,14788,2377,32,1018.14,4695.7,16.07,1.37,361.2,31.82,4.61,68.0,422.3,4.1,1235.76
C7657,Facebook_Social,Social,2024-01-17,January,Q1,Millennials (25-34),Desktop,North,Male,73226,13561,1186,13554.62,425724.06,18.52,8.75,3040.8,11.43,31.41,44.0,319.4,4.7,16600.59
C4617,Facebook_Social,Social,2024-01-17,January,Q1,Gen X (35-44),Desktop,Central,Male,12566,793,61,737.89,19539.8,6.31,7.72,2548.06,12.1,26.48,72.0,180.9,9.5,1092.43
C8051,YouTube_Video_Ads,Video,2024-01-17,January,Q1,Gen X (35-44),Tablet,Central,Male,1642,244,19,94.94,2639.24,14.92,7.85,2679.9,5.0,27.8,67.0,429.1,5.9,123.88
C3880,Retargeting_Display,Display,2024-01-17,January,Q1,Millennials (25-34),Tablet,East,Non-binary,6711,2169,301,1371.62,79134.52,32.32,13.92,5669.42,4.56,57.69,60.0,238.5,9.9,1417.58
C2185,Influencer_Marketing,Influencer,2024-01-17,January,Q1,Seniors (45+),Mobile,West,Non-binary,12389,3613,256,7116.97,84716.61,29.17,7.09,1090.35,27.8,11.9,48.0,98.3,4.9,9360.68
C9005,Google_Search_Ads,Search,2024-01-17,January,Q1,Millennials (25-34),Mobile,Central,Male,25026,9191,1085,16951.38,383445.24,36.73,11.81,2162.03,15.62,22.62,72.0,415.0,5.9,16981.14
C6331,Retargeting_Display,Display,2024-01-17,January,Q1,Millennials (25-34),Desktop,South,Non-binary,60380,23472,4594,13875.69,1810782.8,38.87,19.57,12950.04,3.02,130.5,36.0,82.5,4.9,17633.98
C1943,Instagram_Stories,Social,2024-01-17,January,Q1,Millennials (25-34),Tablet,West,Male,28952,8637,994,9332.66,133307.66,29.83,11.52,1328.4,9.39,14.28,44.0,527.5,8.5,13725.46
C7694,Retargeting_Display,Display,2024-01-17,January,Q1,Millennials (25-34),Mobile,South,Male,1902,837,104,453.09,32891.64,44.05,12.45,7159.41,4.36,72.59,21.0,348.0,4.4,567.85
C9039,Retargeting_Display,Display,2024-01-17,January,Q1,Young Adults (18-24),Tablet,North,Non-binary,1554,597,94,349.96,8824.7,38.42,15.77,2421.63,3.72,25.22,57.0,148.3,5.6,403.54
C6659,Google_Search_Ads,Search,2024-01-17,January,Q1,Seniors (45+),Tablet,North,Male,11599,3739,577,6092.42,80599.92,32.24,15.46,1222.95,10.56,13.23,22.0,81.7,6.3,8731.1
C3279,YouTube_Video_Ads,Video,2024-01-17,January,Q1,Gen X (35-44),Tablet,North,Non-binary,4342,635,10,229.9,2290.2,14.64,1.69,896.17,22.99,9.96,25.0,554.9,4.1,334.29
C5859,Google_Search_Ads,Search,2024-01-17,January,Q1,Seniors (45+),Tablet,East,Non-binary,21418,6720,817,12444.47,172497.43,31.38,12.16,1286.14,15.23,13.86,40.0,231.2,6.7,17119.07
C3206,Retargeting_Display,Display,2024-01-17,January,Q1,Millennials (25-34),Tablet,South,Male,705,330,65,181.23,18519.99,46.93,19.94,10119.05,2.79,102.19,31.0,309.3,3.3,209.57
C3513,Instagram_Stories,Social,2024-01-17,January,Q1,Gen X (35-44),Desktop,West,Non-binary,1831,181,13,204.23,3492.77,9.9,7.55,1610.21,15.71,17.1,24.0,419.1,3.2,277.14
C3204,Facebook_Social,Social,2024-01-17,January,Q1,Seniors (45+),Mobile,North,Non-binary,1394,252,3,202.79,240.86,18.11,1.48,18.77,67.6,1.19,33.0,449.8,8.5,290.16
C6234,Facebook_Social,Social,2024-01-17,January,Q1,Millennials (25-34),Mobile,East,Male,10179,3209,126,2657.4,14420.89,31.53,3.94,442.67,21.09,5.43,61.0,474.6,8.0,3944.96
C6483,Instagram_Stories,Social,2024-01-18,January,Q1,Seniors (45+),Mobile,Central,Female,9938,3102,176,3380.35,12647.61,31.22,5.71,274.15,19.21,3.74,71.0,242.7,7.0,4508.52
C1979,Google_Search_Ads,Search,2024-01-18,January,Q1,Gen X (35-44),Tablet,Central,Non-binary,15408,5951,718,11112.36,250653.9,38.63,12.07,2155.63,15.48,22.56,33.0,283.1,6.6,16197.08
C5831,Retargeting_Display,Display,2024-01-18,January,Q1,Millennials (25-34),Mobile,West,Male,14077,5767,688,3545.03,218936.41,40.97,11.94,6075.87,5.15,61.76,42.0,531.5,6.8,5138.96
C4689,Email_Newsletter,Email,2024-01-18,January,Q1,Gen X (35-44),Desktop,Central,Non-binary,8257,2230,270,198.81,75274.57,27.01,12.11,37762.57,0.74,378.63,46.0,453.7,1.3,257.73
C8282,Google_Search_Ads,Search,2024-01-18,January,Q1,Seniors (45+),Mobile,Central,Female,27010,11162,1275,22715.86,448680.45,41.33,11.42,1875.19,17.82,19.75,36.0,119.5,5.0,26757.36
C4263,Instagram_Stories,Social,2024-01-18,January,Q1,Seniors (45+),Desktop,South,Non-binary,2540,533,38,596.91,11590.58,21.02,7.31,1841.76,15.71,19.42,40.0,379.2,6.3,760.35
C2524,Facebook_Social,Social,2024-01-18,January,Q1,Young Adults (18-24),Mobile,North,Female,15847,4224,305,3410.2,108341.11,26.66,7.24,3076.97,11.18,31.77,63.0,537.8,4.1,3880.3
C9721,Retargeting_Display,Display,2024-01-18,January,Q1,Gen X (35-44),Mobile,South,Non-binary,2295,1023,189,583.62,20680.74,44.58,18.56,3443.53,3.09,35.44,52.0,305.7,7.6,712.41
C4946,Instagram_Stories,Social,2024-01-18,January,Q1,Millennials (25-34),Mobile,East,Male,49594,12986,1177,15031.65,356032.55,26.19,9.07,2268.55,12.77,23.69,34.0,362.1,8.6,17257.56
C2946,Influencer_Marketing,Influencer,2024-01-18,January,Q1,Millennials (25-34),Tablet,West,Male,8429,2367,110,4620.58,42802.72,28.09,4.65,826.35,42.01,9.26,58.0,439.9,6.1,6872.21
C4765,Email_Newsletter,Email,2024-01-18,January,Q1,Millennials (25-34),Mobile,North,Female,11592,2844,232,294.52,61087.32,24.54,8.19,20641.31,1.27,207.41,71.0,171.8,3.2,370.09
C2194,Google_Search_Ads,Search,2024-01-18,January,Q1,Seniors (45+),Tablet,East,Male,9430,2738,488,4458.73,185345.0,29.04,17.83,4056.9,9.14,41.57,62.0,148.6,4.0,6263.79
C2217,Retargeting_Display,Display,2024-01-18,January,Q1,Millennials (25-34),Tablet,North,Non-binary,2672,1323,262,791.33,72223.14,49.52,19.88,9026.8,3.02,91.27,33.0,345.0,4.3,1053.13
C9548,Instagram_Stories,Social,2024-01-18,January,Q1,Young Adults (18-24),Desktop,East,Female,33828,7651,664,9257.56,55175.97,22.62,8.69,496.01,13.94,5.96,42.0,143.7,8.9,12520.48
C5635,LinkedIn_B2B,Social,2024-01-18,January,Q1,Seniors (45+),Mobile,East,Non-binary,18623,1507,123,5472.38,18671.52,8.1,8.2,241.2,44.49,3.41,24.0,76.6,2.1,7759.41
C6489,Instagram_Stories,Social,2024-01-18,January,Q1,Gen X (35-44),Mobile,South,Female,7515,1504,133,1781.82,49093.09,20.02,8.87,2655.22,13.4,27.55,44.0,169.4,4.6,2004.62
C7527,Google_Search_Ads,Search,2024-01-18,January,Q1,Seniors (45+),Tablet,Central,Non-binary,12602,3921,342,7159.65,122584.83,31.12,8.74,1612.16,20.93,17.12,43.0,325.7,1.0,7278.9
C2536,LinkedIn_B2B,Social,2024-01-19,January,Q1,Seniors (45+),Desktop,East,Male,7553,689,61,2722.87,13442.98,9.14,8.86,393.71,44.64,4.94,42.0,400.7,9.4,2789.66
C6461,Instagram_Stories,Social,2024-01-19,January,Q1,Gen X (35-44),Desktop,Central,Male,4500,1519,130,1897.94,48038.42,33.77,8.61,2431.08,14.6,25.31,23.0,171.5,1.4,2483.02
C5361,Instagram_Stories,Social,2024-01-19,January,Q1,Young Adults (18-24),Mobile,North,Male,12970,4528,348,4636.29,90324.5,34.92,7.69,1848.21,13.32,19.48,44.0,370.3,3.6,6294.81
